Date,Open,High,Low,Close,Adj Close,Volume
2021-10-08,38.580002,38.580002,38.580002,38.580002,37.966007,0
2021-10-11,38.730000,38.730000,38.730000,38.730000,38.113617,0
2021-10-12,38.169998,38.169998,38.169998,38.169998,37.562531,0
2021-10-13,38.779999,38.779999,38.779999,38.779999,38.162823,0
2021-10-14,39.090000,39.090000,39.090000,39.090000,38.467888,0
2021-10-15,39.660000,39.660000,39.660000,39.660000,39.028816,0
2021-10-18,39.389999,39.389999,39.389999,39.389999,38.763115,0
2021-10-19,40.299999,40.299999,40.299999,40.299999,39.658634,0
2021-10-20,41.040001,41.040001,41.040001,41.040001,40.386856,0
2021-10-21,40.279999,40.279999,40.279999,40.279999,39.638947,0
2021-10-22,40.480000,40.480000,40.480000,40.480000,39.835766,0
2021-10-25,41.270000,41.270000,41.270000,41.270000,40.613194,0
2021-10-26,41.200001,41.200001,41.200001,41.200001,40.544308,0
2021-10-27,39.939999,39.939999,39.939999,39.939999,39.304359,0
2021-10-28,40.700001,40.700001,40.700001,40.700001,40.052265,0
2021-10-29,40.939999,40.939999,40.939999,40.939999,40.288445,0
2021-11-01,41.320000,41.320000,41.320000,41.320000,40.662395,0
2021-11-02,41.310001,41.310001,41.310001,41.310001,40.652557,0
2021-11-03,41.119999,41.119999,41.119999,41.119999,40.465580,0
2021-11-04,40.610001,40.610001,40.610001,40.610001,39.963699,0
2021-11-05,42.049999,42.049999,42.049999,42.049999,41.380779,0
2021-11-08,42.970001,42.970001,42.970001,42.970001,42.286140,0
2021-11-09,43.580002,43.580002,43.580002,43.580002,42.886433,0
2021-11-10,42.520000,42.520000,42.520000,42.520000,41.843300,0
2021-11-11,42.480000,42.480000,42.480000,42.480000,41.803936,0
2021-11-12,41.930000,41.930000,41.930000,41.930000,41.262688,0
2021-11-15,41.900002,41.900002,41.900002,41.900002,41.233170,0
2021-11-16,41.020000,41.020000,41.020000,41.020000,40.367172,0
2021-11-17,40.779999,40.779999,40.779999,40.779999,40.130989,0
2021-11-18,40.560001,40.560001,40.560001,40.560001,39.914494,0
2021-11-19,40.330002,40.330002,40.330002,40.330002,39.688156,0
2021-11-22,39.950001,39.950001,39.950001,39.950001,39.314201,0
2021-11-23,40.720001,40.720001,40.720001,40.720001,40.071949,0
2021-11-24,40.759998,40.759998,40.759998,40.759998,40.111309,0
2021-11-26,39.509998,39.509998,39.509998,39.509998,38.881203,0
2021-11-29,40.169998,40.169998,40.169998,40.169998,39.530697,0
2021-11-30,39.290001,39.290001,39.290001,39.290001,38.664707,0
2021-12-01,38.639999,38.639999,38.639999,38.639999,38.025051,0
2021-12-02,39.180000,39.180000,39.180000,39.180000,38.556458,0
2021-12-03,38.250000,38.250000,38.250000,38.250000,37.641258,0
2021-12-06,38.380001,38.380001,38.380001,38.380001,37.769188,0
2021-12-07,39.500000,39.500000,39.500000,39.500000,38.871361,0
2021-12-08,39.189999,39.189999,39.189999,39.189999,38.566296,0
2021-12-09,38.270000,38.270000,38.270000,38.270000,37.660938,0
2021-12-10,38.369999,38.369999,38.369999,38.369999,37.759346,0
2021-12-13,37.650002,37.650002,37.650002,37.650002,37.050808,0
2021-12-14,37.689999,37.689999,37.689999,37.689999,37.090168,0
2021-12-15,37.980000,37.980000,37.980000,37.980000,37.375553,0
2021-12-16,37.770000,37.770000,37.770000,37.770000,37.168896,0
2021-12-17,37.119999,37.119999,37.119999,37.119999,36.529240,0
2021-12-20,37.049999,37.049999,37.049999,37.049999,36.460354,0
2021-12-21,38.099998,38.099998,38.099998,38.099998,37.493645,0
2021-12-22,38.000000,38.000000,38.000000,38.000000,37.395237,0
2021-12-23,38.590000,38.590000,38.590000,38.590000,37.975849,0
2021-12-27,39.090000,39.090000,39.090000,39.090000,38.467888,0
2021-12-28,38.330002,38.330002,38.330002,38.330002,37.719986,0
2021-12-29,37.950001,37.950001,37.950001,37.950001,37.476070,0
2021-12-30,37.939999,37.939999,37.939999,37.939999,37.466194,0
2021-12-31,37.720001,37.720001,37.720001,37.720001,37.248943,0
2022-01-03,37.939999,37.939999,37.939999,37.939999,37.466194,0
2022-01-04,38.279999,38.279999,38.279999,38.279999,37.801945,0
2022-01-05,37.360001,37.360001,37.360001,37.360001,36.893436,0
2022-01-06,37.230000,37.230000,37.230000,37.230000,36.765060,0
2022-01-07,37.070000,37.070000,37.070000,37.070000,36.607059,0
2022-01-10,36.410000,36.410000,36.410000,36.410000,35.955299,0
